country,country_code,year,energy_source,class,issuance_irec,issuance_tigrs,issuance_ecogox,issuance_lgc,issuance_go,issuance_go_expire,issuance_go_cancel,issuance_ext,issuance_total,certified_mix,total_generation,residual_mix,total_co2,emission_factor,sources,methodology,issuance
Austria,AUT,2021,Other (F),Fossil,,,,,0.200386,0.078133,0.167625,0.200386,0.200386,0.200386,3.31,3.109614,2180.0,658.6102719033232,"AIB, EMBERS",GO,AIB
Austria,AUT,2021,Other (R),RES,,,,,3e-05,1e-06,0.023456,3e-05,3e-05,3e-05,0.0,0.0,0.0,,AIB,GO,AIB
Austria,AUT,2021,Solar,RES,,,,,1.269731,0.052945,1.434177,1.269731,1.269731,1.269731,2.77,1.500269,130.0,46.931407942238266,"AIB, EMBERS",GO,AIB
Austria,AUT,2021,Wind,RES,,,,,6.600735,0.127554,6.345478,6.600735,6.600735,6.600735,6.74,0.13926499999999997,80.0,11.869436201780415,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Bio,RES,,,,,1.9801069999999998,0.2351,2.779746,1.9801069999999998,1.9801069999999998,1.9801069999999998,3.0450024847695794,1.0648954847695795,386.92848941395783,127.07000777480067,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Coal,Fossil,,,,,1.9e-05,0.000199,0.0,1.9e-05,1.9e-05,1.9e-05,2.0298405951496155,2.0298215951496155,257.9318602072677,127.07000777480069,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Gas,Fossil,,,,,4.963056999999999,3.931314,9.197464,4.963056999999999,4.963056999999999,4.963056999999999,11.410730183657945,6.447673183657946,1449.961573153568,127.07000777480069,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Hydro,RES,,,,,32.051963,0.735291,37.036098,32.051963,32.051963,32.051963,34.403986548411275,2.3520235484112746,4371.714838190759,127.07000777480069,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Oil,Fossil,,,,,0.00068,0.021997,0.000613,0.00068,0.00068,0.00068,0.6547831468686034,0.6541031468686034,83.2032995634019,127.0700077748007,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Other (F),Fossil,,,,,0.16341300000000003,0.078355,0.158063,0.16341300000000003,0.16341300000000003,0.16341300000000003,0.6798985828355891,0.5164855828355891,86.39471820699428,127.0700077748007,"AIB, EMBERS",GO,AIB
Austria,AUT,2022,Other (R),RES,,,,,0.0,0.000565,0.041025,0.0,0.0,0.0,0.0011263032408173363,0.0011263032408173363,0.14311936156744212,127.07000777480067,EMBERS,GO,
Austria,AUT,2022,Solar,RES,,,,,1.676886,0.127454,1.81166,1.676886,1.676886,1.676886,,,180.0,,AIB,GO,AIB
Austria,AUT,2022,Wind,RES,,,,,6.921834,0.170035,6.485062,6.921834,6.921834,6.921834,8.093008011066578,1.1711740110665785,1028.3785908877544,127.0700077748007,"AIB, EMBERS",GO,AIB
Austria,AUT,2023,Bio,RES,,,,,1.669942,0.307023,3.095135,1.669942,1.669942,1.669942,3.0105263902696913,1.3405843902696912,288.040781635033,95.67787964457256,"AIB, EMBERS",GO,AIB
Austria,AUT,2023,Coal,Fossil,,,,,0.0,0.12743,0.073226,0.0,0.0,0.0,2.0428739667514613,2.0428739667514613,195.45784951987682,95.67787964457256,EMBERS,GO,
Austria,AUT,2023,Gas,Fossil,,,,,3.186198,3.642335,8.078257,3.186198,3.186198,3.186198,7.878252688425619,4.692054688425619,753.7745125327166,95.67787964457256,"AIB, EMBERS",GO,AIB
Austria,AUT,2023,Hydro,RES,,,,,37.132678999999996,1.765067,33.56316,37.132678999999996,37.132678999999996,37.132678999999996,41.69691380487096,4.564234804870964,3989.4723005725596,95.67787964457256,"AIB, EMBERS",GO,AIB
Austria,AUT,2023,Oil,Fossil,,,,,0.0,0.199065,0.001523,0.0,0.0,0.0,0.7630819713651138,0.7630819713651138,73.01006501521452,95.67787964457256,EMBERS,GO,
Austria,AUT,2023,Other (F),Fossil,,,,,0.029502000000000028,0.274074,0.061173,0.029502000000000028,0.029502000000000028,0.029502000000000028,0.6938476349220524,0.6643456349220523,66.38587050574344,95.67787964457256,"AIB, EMBERS",GO,AIB
Austria,AUT,2023,Solar,RES,,,,,2.568954,0.467596,2.731017,2.568954,2.568954,2.568954,,,300.0,,AIB,GO,AIB
Austria,AUT,2023,Wind,RES,,,,,7.633265000000001,0.447036,6.552032,7.633265000000001,7.633265000000001,7.633265000000001,9.153497423395095,1.5202324233950941,875.7872248025009,95.67787964457256,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Bio,RES,,,,,1.6223569999999998,0.432809,2.142005,1.6223569999999998,1.6223569999999998,1.6223569999999998,3.119799268853329,1.497442268853329,269.95917196940644,86.53094276434938,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Coal,Fossil,,,,,0.0,0.176679,0.0253,0.0,0.0,0.0,2.0993146006059966,2.0993146006059966,181.65567154940047,86.53094276434938,EMBERS,GO,
Austria,AUT,2024,Gas,Fossil,,,,,7.092517000000001,1.339153,7.253915,7.092517000000001,7.092517000000001,7.092517000000001,8.04627387787295,0.9537568778729497,696.2516643925038,86.53094276434938,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Hydro,RES,,,,,42.011537000000004,1.768727,33.937834,42.011537000000004,42.011537000000004,42.011537000000004,47.414555010532204,5.4030180105322,4102.8261458134575,86.53094276434939,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Oil,Fossil,,,,,0.298737,0.324972,0.0,0.298737,0.298737,0.298737,0.693808627385317,0.39507162738531704,60.03591462569067,86.53094276434938,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Other (F),Fossil,,,,,0.095635,0.20645,0.091213,0.095635,0.095635,0.095635,0.6783867145271886,0.5827517145271885,58.70144196684718,86.53094276434938,"AIB, EMBERS",GO,AIB
Austria,AUT,2024,Solar,RES,,,,,4.190491,0.713953,4.112969,4.190491,4.190491,4.190491,,,420.0,,AIB,GO,AIB
Austria,AUT,2024,Wind,RES,,,,,8.913405000000001,0.347895,7.02952,8.913405000000001,8.913405000000001,8.913405000000001,10.664104476223018,1.7506994762230175,922.775014065096,86.53094276434938,"AIB, EMBERS",GO,AIB
Azerbaijan,AZE,2020,Bio,RES,,,,,,,,,,,0.1,0.1,20.0,200.0,EMBERS,GO,
Azerbaijan,AZE,2020,Gas,Fossil,,,,,,,,,,,24.38,24.38,17430.0,714.9302707136998,EMBERS,GO,
Azerbaijan,AZE,2020,Hydro,RES,,,,,,,,,,,1.07,1.07,30.0,28.037383177570092,EMBERS,GO,
Azerbaijan,AZE,2020,Other (F),Fossil,,,,,,,,,,,0.05,0.05,30.0,600.0,EMBERS,GO,
Azerbaijan,AZE,2020,Solar,RES,,,,,,,,,,,0.05,0.05,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2020,Wind,RES,,,,,,,,,,,0.1,0.1,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2021,Bio,RES,,,,,,,,,,,0.1,0.1,20.0,200.0,EMBERS,GO,
Azerbaijan,AZE,2021,Gas,Fossil,,,,,,,,,,,25.64,25.64,18330.0,714.8985959438378,EMBERS,GO,
Azerbaijan,AZE,2021,Hydro,RES,,,,,,,,,,,1.28,1.28,30.0,23.4375,EMBERS,GO,
Azerbaijan,AZE,2021,Other (F),Fossil,,,,,,,,,,,0.63,0.63,410.0,650.7936507936508,EMBERS,GO,
Azerbaijan,AZE,2021,Solar,RES,,,,,,,,,,,0.05,0.05,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2021,Wind,RES,,,,,,,,,,,0.09,0.09,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2022,Bio,RES,,,,,,,,,,,0.1,0.1,20.0,200.0,EMBERS,GO,
Azerbaijan,AZE,2022,Gas,Fossil,,,,,,,,,,,27.01,27.01,19310.0,714.9203998519066,EMBERS,GO,
Azerbaijan,AZE,2022,Hydro,RES,,,,,,,,,,,1.6,1.6,40.0,25.0,EMBERS,GO,
Azerbaijan,AZE,2022,Other (F),Fossil,,,,,,,,,,,0.09,0.09,60.0,666.6666666666667,EMBERS,GO,
Azerbaijan,AZE,2022,Solar,RES,,,,,,,,,,,0.06,0.06,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2022,Wind,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2023,Bio,RES,,,,,,,,,,,0.11,0.11,20.0,181.8181818181818,EMBERS,GO,
Azerbaijan,AZE,2023,Gas,Fossil,,,,,,,,,,,27.08,27.08,19360.0,714.9187592319055,EMBERS,GO,
Azerbaijan,AZE,2023,Hydro,RES,,,,,,,,,,,1.64,1.64,40.0,24.390243902439025,EMBERS,GO,
Azerbaijan,AZE,2023,Other (F),Fossil,,,,,,,,,,,0.11,0.11,70.0,636.3636363636364,EMBERS,GO,
Azerbaijan,AZE,2023,Solar,RES,,,,,,,,,,,0.07,0.07,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2023,Wind,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Azerbaijan,AZE,2024,Bio,RES,,,,,,,,,,,0.11,0.11,20.0,181.8181818181818,EMBERS,GO,
Azerbaijan,AZE,2024,Gas,Fossil,,,,,,,,,,,24.57,24.57,17570.0,715.0997150997151,EMBERS,GO,
Azerbaijan,AZE,2024,Hydro,RES,,,,,,,,,,,2.86,2.86,70.0,24.475524475524477,EMBERS,GO,
Azerbaijan,AZE,2024,Other (F),Fossil,,,,,,,,,,,0.11,0.11,70.0,636.3636363636364,EMBERS,GO,
Azerbaijan,AZE,2024,Solar,RES,,,,,,,,,,,0.3,0.3,10.0,33.333333333333336,EMBERS,GO,
Azerbaijan,AZE,2024,Wind,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Bahamas,BHS,2020,Other (F),Fossil,,,,,,,,,,,2.02,2.02,1330.0,658.4158415841584,EMBERS,GO,
Bahamas,BHS,2020,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Bahamas,BHS,2021,Other (F),Fossil,,,,,,,,,,,2.03,2.03,1340.0,660.0985221674878,EMBERS,GO,
Bahamas,BHS,2021,Solar,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Bahamas,BHS,2022,Other (F),Fossil,,,,,,,,,,,2.03,2.03,1340.0,660.0985221674878,EMBERS,GO,
Bahamas,BHS,2022,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Bahrain,BHR,2020,Gas,Fossil,,,,,,,,,,,33.36,33.36,30180.0,904.6762589928057,EMBERS,GO,
Bahrain,BHR,2020,Solar,RES,,,,,,,,,,,0.02,0.02,0.0,0.0,EMBERS,GO,
Bahrain,BHR,2021,Gas,Fossil,,,,,,,,,,,33.87,33.87,30640.0,904.6353705343963,EMBERS,GO,
Bahrain,BHR,2021,Solar,RES,,,,,,,,,,,0.04,0.04,0.0,0.0,EMBERS,GO,
Bahrain,BHR,2022,Gas,Fossil,,,,,,,,,,,35.6,35.6,32210.0,904.7752808988764,EMBERS,GO,
Bahrain,BHR,2022,Solar,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Bahrain,BHR,2023,Gas,Fossil,,,,,,,,,,,36.08,36.08,32640.0,904.6563192904657,EMBERS,GO,
Bahrain,BHR,2023,Solar,RES,,,,,,,,,,,0.09,0.09,0.0,0.0,EMBERS,GO,
Bangladesh,BGD,2020,Coal,Fossil,,,,,,,,,,,3.15,3.15,2620.0,831.7460317460318,EMBERS,GO,
Bangladesh,BGD,2020,Gas,Fossil,,,,,,,,,,,70.88,70.88,48660.0,686.5124153498872,EMBERS,GO,
Bangladesh,BGD,2020,Hydro,RES,,,,,,,,,,,0.78,0.78,20.0,25.64102564102564,EMBERS,GO,
Bangladesh,BGD,2020,Other (F),Fossil,,,,,,,,,,,10.18,10.18,6700.0,658.1532416502947,EMBERS,GO,
Bangladesh,BGD,2020,Solar,RES,,0.046222,,,,,,0.046222,0.046222,0.046222,0.46,0.41377800000000003,20.0,43.47826086956522,"XPANSIV, EMBERS",GO,TIGRS
Bangladesh,BGD,2020,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Bangladesh,BGD,2021,Coal,Fossil,,,,,,,,,,,5.3,5.3,4350.0,820.7547169811321,EMBERS,GO,
Bangladesh,BGD,2021,Gas,Fossil,,,,,,,,,,,69.81,69.81,47920.0,686.4346082223177,EMBERS,GO,
Bangladesh,BGD,2021,Hydro,RES,,,,,,,,,,,0.73,0.73,20.0,27.397260273972602,EMBERS,GO,
Bangladesh,BGD,2021,Other (F),Fossil,,,,,,,,,,,19.19,19.19,12630.0,658.1552892131318,EMBERS,GO,
Bangladesh,BGD,2021,Solar,RES,,0.046942,,,,,,0.046942,0.046942,0.046942,0.61,0.563058,30.0,49.18032786885246,"XPANSIV, EMBERS",GO,TIGRS
Bangladesh,BGD,2021,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Bangladesh,BGD,2022,Coal,Fossil,,,,,,,,,,,5.66,5.66,4630.0,818.0212014134275,EMBERS,GO,
Bangladesh,BGD,2022,Gas,Fossil,,,,,,,,,,,69.19,69.19,47500.0,686.5153923977454,EMBERS,GO,
Bangladesh,BGD,2022,Hydro,RES,,,,,,,,,,,0.71,0.71,20.0,28.169014084507044,EMBERS,GO,
Bangladesh,BGD,2022,Other (F),Fossil,,,,,,,,,,,25.81,25.81,16980.0,657.8845408756297,EMBERS,GO,
Bangladesh,BGD,2022,Solar,RES,0.0061010642,0.05185,,,,,,0.05185,0.0579510642,0.0579510642,0.87,0.8120489358,40.0,45.97701149425287,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Bangladesh,BGD,2022,Wind,RES,,,,,,,,,,,0.01,0.01,0.0,0.0,EMBERS,GO,
Bangladesh,BGD,2023,Coal,Fossil,,,,,,,,,,,10.69,10.69,8720.0,815.7156220767073,EMBERS,GO,
Bangladesh,BGD,2023,Gas,Fossil,,,,,,,,,,,71.86,71.86,49330.0,686.4736988588922,EMBERS,GO,
Bangladesh,BGD,2023,Hydro,RES,,,,,,,,,,,0.65,0.65,20.0,30.769230769230766,EMBERS,GO,
Bangladesh,BGD,2023,Other (F),Fossil,,,,,,,,,,,21.89,21.89,14400.0,657.8346276838739,EMBERS,GO,
Bangladesh,BGD,2023,Solar,RES,0.42290630109899996,0.050334,,,,,,0.050334,0.47324030109899995,0.47324030109899995,1.07,0.5967596989010001,50.0,46.72897196261682,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Bangladesh,BGD,2024,Coal,Fossil,,,,,,,,,,,22.95,22.95,18710.0,815.2505446623094,EMBERS,GO,
Bangladesh,BGD,2024,Gas,Fossil,,,,,,,,,,,70.07,70.07,48100.0,686.4564007421151,EMBERS,GO,
Bangladesh,BGD,2024,Hydro,RES,,,,,,,,,,,0.89,0.89,20.0,22.47191011235955,EMBERS,GO,
Bangladesh,BGD,2024,Other (F),Fossil,,,,,,,,,,,18.53,18.53,12190.0,657.8521316783593,EMBERS,GO,
Bangladesh,BGD,2024,Solar,RES,0.8397511407630001,0.036512,,,,,,0.036512,0.876263140763,0.876263140763,1.42,0.5437368592369999,70.0,49.29577464788733,"I-REC, XPANSIV, EMBERS",I-REC,TIGRS
Barbados,BRB,2020,Gas,Fossil,,,,,,,,,,,0.02,0.02,10.0,500.0,EMBERS,GO,
Barbados,BRB,2020,Other (F),Fossil,,,,,,,,,,,0.97,0.97,640.0,659.7938144329897,EMBERS,GO,
Barbados,BRB,2020,Solar,RES,,,,,,,,,,,0.07,0.07,0.0,0.0,EMBERS,GO,
Barbados,BRB,2021,Gas,Fossil,,,,,,,,,,,0.02,0.02,10.0,500.0,EMBERS,GO,
Barbados,BRB,2021,Other (F),Fossil,,,,,,,,,,,0.96,0.96,630.0,656.25,EMBERS,GO,
Barbados,BRB,2021,Solar,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Barbados,BRB,2022,Gas,Fossil,,,,,,,,,,,0.03,0.03,20.0,666.6666666666667,EMBERS,GO,
Barbados,BRB,2022,Other (F),Fossil,,,,,,,,,,,0.98,0.98,640.0,653.0612244897959,EMBERS,GO,
Barbados,BRB,2022,Solar,RES,,,,,,,,,,,0.08,0.08,0.0,0.0,EMBERS,GO,
Barbados,BRB,2023,Gas,Fossil,,,,,,,,,,,0.03,0.03,20.0,666.6666666666667,EMBERS,GO,
Barbados,BRB,2023,Other (F),Fossil,,,,,,,,,,,0.98,0.98,640.0,653.0612244897959,EMBERS,GO,
Barbados,BRB,2023,Solar,RES,,,,,,,,,,,0.09,0.09,0.0,0.0,EMBERS,GO,
Belarus,BLR,2020,Bio,RES,,,,,,,,,,,0.59,0.59,130.0,220.33898305084747,EMBERS,GO,
Belarus,BLR,2020,Coal,Fossil,,,,,,,,,,,0.03,0.03,30.0,1000.0,EMBERS,GO,
Belarus,BLR,2020,Gas,Fossil,,,,,,,,,,,34.69,34.69,17640.0,508.50389161141544,EMBERS,GO,
Belarus,BLR,2020,Hydro,RES,,,,,,,,,,,0.39,0.39,10.0,25.64102564102564,EMBERS,GO,
Belarus,BLR,2020,Nuclear,Nuclear,,,,,,,,,,,0.34,0.34,0.0,0.0,EMBERS,GO,
Belarus,BLR,2020,Other (F),Fossil,,,,,,,,,,,2.13,2.13,1400.0,657.2769953051644,EMBERS,GO,
Belarus,BLR,2020,Solar,RES,,,,,,,,,,,0.18,0.18,10.0,55.55555555555556,EMBERS,GO,
Belarus,BLR,2020,Wind,RES,,,,,,,,,,,0.19,0.19,0.0,0.0,EMBERS,GO,
Belarus,BLR,2021,Bio,RES,,,,,,,,,,,0.55,0.55,120.0,218.18181818181816,EMBERS,GO,
Belarus,BLR,2021,Coal,Fossil,,,,,,,,,,,0.03,0.03,30.0,1000.0,EMBERS,GO,
Belarus,BLR,2021,Gas,Fossil,,,,,,,,,,,32.19,32.19,16370.000000000002,508.5430257844052,EMBERS,GO,
Belarus,BLR,2021,Hydro,RES,,,,,,,,,,,0.37,0.37,10.0,27.027027027027028,EMBERS,GO,
Belarus,BLR,2021,Nuclear,Nuclear,,,,,,,,,,,5.78,5.78,30.0,5.190311418685121,EMBERS,GO,
Belarus,BLR,2021,Other (F),Fossil,,,,,,,,,,,1.98,1.98,1300.0,656.5656565656566,EMBERS,GO,
Belarus,BLR,2021,Solar,RES,,,,,,,,,,,0.18,0.18,10.0,55.55555555555556,EMBERS,GO,
Belarus,BLR,2021,Wind,RES,,,,,,,,,,,0.17,0.17,0.0,0.0,EMBERS,GO,
Belarus,BLR,2022,Bio,RES,,,,,,,,,,,0.5,0.5,110.0,220.0,EMBERS,GO,
Belarus,BLR,2022,Coal,Fossil,,,,,,,,,,,0.03,0.03,30.0,1000.0,EMBERS,GO,
Belarus,BLR,2022,Gas,Fossil,,,,,,,,,,,29.4,29.4,14950.0,508.5034013605442,EMBERS,GO,
Belarus,BLR,2022,Hydro,RES,,,,,,,,,,,0.37,0.37,10.0,27.027027027027028,EMBERS,GO,
Belarus,BLR,2022,Nuclear,Nuclear,,,,,,,,,,,4.68,4.68,30.0,6.410256410256411,EMBERS,GO,
Belarus,BLR,2022,Other (F),Fossil,,,,,,,,,,,1.81,1.81,1190.0,657.4585635359116,EMBERS,GO,
Belarus,BLR,2022,Solar,RES,,,,,,,,,,,0.21,0.21,10.0,47.61904761904762,EMBERS,GO,
Belarus,BLR,2022,Wind,RES,,,,,,,,,,,0.18,0.18,0.0,0.0,EMBERS,GO,
Belarus,BLR,2023,Bio,RES,,,,,,,,,,,0.53,0.53,110.0,207.54716981132074,EMBERS,GO,
Belarus,BLR,2023,Coal,Fossil,,,,,,,,,,,0.03,0.03,30.0,1000.0,EMBERS,GO,
Belarus,BLR,2023,Gas,Fossil,,,,,,,,,,,29.4,29.4,14950.0,508.5034013605442,EMBERS,GO,
Belarus,BLR,2023,Hydro,RES,,,,,,,,,,,0.39,0.39,10.0,25.64102564102564,EMBERS,GO,
Belarus,BLR,2023,Nuclear,Nuclear,,,,,,,,,,,11.73,11.73,60.0,5.115089514066496,EMBERS,GO,
Belarus,BLR,2023,Other (F),Fossil,,,,,,,,,,,1.08,1.08,710.0,657.4074074074074,EMBERS,GO,
Belarus,BLR,2023,Solar,RES,,,,,,,,,,,0.23,0.23,10.0,43.47826086956522,EMBERS,GO,
Belarus,BLR,2023,Wind,RES,,,,,,,,,,,0.19,0.19,0.0,0.0,EMBERS,GO,
Belarus,BLR,2024,Bio,RES,,,,,,,,,,,0.45,0.45,100.0,222.22222222222223,EMBERS,GO,
Belarus,BLR,2024,Coal,Fossil,,,,,,,,,,,0.03,0.03,30.0,1000.0,EMBERS,GO,
Belarus,BLR,2024,Gas,Fossil,,,,,,,,,,,28.31,28.31,14400.0,508.65418580007065,EMBERS,GO,
Belarus,BLR,2024,Hydro,RES,,,,,,,,,,,0.49,0.49,10.0,20.408163265306122,EMBERS,GO,
Belarus,BLR,2024,Nuclear,Nuclear,,,,,,,,,,,15.68,15.68,90.0,5.7397959183673475,EMBERS,GO,
Belarus,BLR,2024,Other (F),Fossil,,,,,,,,,,,0.21,0.21,140.0,666.6666666666667,EMBERS,GO,
Belarus,BLR,2024,Solar,RES,,,,,,,,,,,0.31,0.31,10.0,32.25806451612903,EMBERS,GO,
Belarus,BLR,2024,Wind,RES,,,,,,,,,,,0.19,0.19,0.0,0.0,EMBERS,GO,
Belgium,BEL,2020,Bio,RES,,,,,,,,,,,5.26,5.26,1140.0,216.7300380228137,EMBERS,GO,
Belgium,BEL,2020,Gas,Fossil,,,,,,,,,,,26.78,26.78,10600.0,395.8177744585511,EMBERS,GO,
Belgium,BEL,2020,Hydro,RES,,,,,,,,,,,0.27,0.27,10.0,37.03703703703704,EMBERS,GO,
Belgium,BEL,2020,Nuclear,Nuclear,,,,,,,,,,,34.43,34.43,170.0,4.937554458321231,EMBERS,GO,
Belgium,BEL,2020,Other (F),Fossil,,,,,,,,,,,3.63,3.63,2390.0,658.4022038567493,EMBERS,GO,
Belgium,BEL,2020,Solar,RES,,,,,,,,,,,5.11,5.11,240.0,46.96673189823874,EMBERS,GO,
Belgium,BEL,2020,Wind,RES,,,,,6.817114,0.0,0.0,6.817114,6.817114,6.817114,12.81,5.992886,160.0,12.49024199843872,"AIB, EMBERS",GO,AIB
Belgium,BEL,2021,Bio,RES,,,,,,,,,,,4.7,4.7,1020.0,217.02127659574467,EMBERS,GO,
Belgium,BEL,2021,Gas,Fossil,,,,,,,,,,,22.52,22.52,8910.0,395.64831261101244,EMBERS,GO,
Belgium,BEL,2021,Hydro,RES,,,,,,,,,,,0.42,0.42,10.0,23.80952380952381,EMBERS,GO,
Belgium,BEL,2021,Nuclear,Nuclear,,,,,,,,,,,50.33,50.33,240.0,4.7685277170673555,EMBERS,GO,
Belgium,BEL,2021,Other (F),Fossil,,,,,,,,,,,3.8,3.8,2500.0,657.8947368421053,EMBERS,GO,
Belgium,BEL,2021,Solar,RES,,,,,,,,,,,5.62,5.62,270.0,48.04270462633452,EMBERS,GO,
Belgium,BEL,2021,Wind,RES,,,,,6.77095,0.0,0.0,6.77095,6.77095,6.77095,12.0,5.22905,150.0,12.5,"AIB, EMBERS",GO,AIB
Belgium,BEL,2022,Bio,RES,,,,,,,,,,,4.026113312749401,4.026113312749401,490.2778692994629,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Coal,Fossil,,,,,,,,,,,2.0413152364626077,2.0413152364626077,248.58010864527063,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Gas,Fossil,,,,,,,,,,,21.2425878028685,21.2425878028685,2586.805158567423,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Hydro,RES,,,,,,,,,,,0.19518854750447942,0.19518854750447942,23.768984563626873,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Nuclear,Nuclear,,,,,,,,,,,41.65059696680495,41.65059696680495,5071.979934412451,121.77448353152685,EMBERS,GO,
Belgium,BEL,2022,Oil,Fossil,,,,,,,,,,,0.01415055741399732,0.01415055741399732,1.7231768207727416,121.77448353152683,EMBERS,GO,
Belgium,BEL,2022,Other (F),Fossil,,,,,,,,,,,0.8635513022447086,0.8635513022447086,105.15851383382682,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Other (R),RES,,,,,,,,,,,0.0030024522414592238,0.0030024522414592238,0.3656220710317721,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Solar,RES,,,,,,,,,,,6.807254799490665,6.807254799490665,828.949937475483,121.77448353152684,EMBERS,GO,
Belgium,BEL,2022,Wind,RES,,,,,6.511595,3e-06,0.0,6.511595,6.511595,6.511595,11.443151150219228,4.931556150219228,1393.4838212911438,121.77448353152685,"AIB, EMBERS",GO,AIB
Belgium,BEL,2023,Bio,RES,,,,,,,,,,,2.8355976883164575,2.8355976883164575,317.89732485661193,112.10945973275672,EMBERS,GO,
Belgium,BEL,2023,Coal,Fossil,,,,,,,,,,,1.4430576459743563,1.4430576459743563,161.7804130534088,112.10945973275673,EMBERS,GO,
Belgium,BEL,2023,Gas,Fossil,,,,,,,,,,,16.974570503195743,16.974570503195743,1903.009928308863,112.10945973275672,EMBERS,GO,
Belgium,BEL,2023,Hydro,RES,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2907082885359125,0.2907082885359125,32.5911491675955,112.1094597327567,EMBERS,GO,
Belgium,BEL,2023,Nuclear,Nuclear,,,,,,,,,,,31.262724659577064,31.262724659577064,3504.8471713591152,112.10945973275672,EMBERS,GO,
Belgium,BEL,2023,Oil,Fossil,,,,,,,,,,,0.005458684090095881,0.005458684090095881,0.611970124192444,112.10945973275673,EMBERS,GO,
Belgium,BEL,2023,Other (F),Fossil,,,,,,,,,,,0.7816869652458172,0.7816869652458172,87.63450335384674,112.10945973275672,EMBERS,GO,
Belgium,BEL,2023,Solar,RES,,,,,,,,,,,7.257128798166986,7.257128798166986,813.5927887735309,112.10945973275672,EMBERS,GO,
Belgium,BEL,2023,Wind,RES,,,,,7.866664,0.0,0.0,7.866664,7.866664,7.866664,14.525538342897567,6.658874342897567,1628.4502559496887,112.10945973275672,"AIB, EMBERS",GO,AIB
Belgium,BEL,2024,Bio,RES,,,,,,,,,,,2.468748489386548,2.468748489386548,258.7764576369219,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Coal,Fossil,,,,,,,,,,,2.0308916379043653,2.0308916379043653,212.87990500479438,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Gas,Fossil,,,,,,,,,,,12.414872919910074,12.414872919910074,1301.3382489300022,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Hydro,RES,,,,,,,,,,,0.41853967276588133,0.41853967276588133,43.871708424127256,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Nuclear,Nuclear,,,,,,,,,,,29.61208854248706,29.61208854248706,3103.9660010728016,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Oil,Fossil,,,,,,,,,,,0.006356599900842963,0.006356599900842963,0.6663045717403545,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Other (F),Fossil,,,,,,,,,,,0.812121685127628,0.812121685127628,85.12733222965001,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Solar,RES,,,,,,,,,,,7.963618806757332,7.963618806757332,834.7537522121238,104.82090773905628,EMBERS,GO,
Belgium,BEL,2024,Wind,RES,,,,,7.054365,0.0,0.0,7.054365,7.054365,7.054365,13.13142344576026,6.077058445760261,1376.4477254905169,104.82090773905628,"AIB, EMBERS",GO,AIB
Belgium (Brussels),BEL,2020,Bio,RES,,,,,0.095813,0.0,0.251989,0.095813,0.095813,0.095813,,,,,AIB,GO,AIB
